id,passResult
2286_2018093010,C
2355_2018093010,C
2384_2018093010,C
2408_2018093010,C
2443_2018093010,C
2478_2018093010,IN
2531_2018093010,C
2622_2018093010,I
2685_2018093010,I
2728_2018093010,C
2777_2018093010,C
2822_2018093010,S
2841_2018093010,I
2903_2018093010,C
2996_2018093010,I
3018_2018093010,I
3040_2018093010,I
3120_2018093010,I
3229_2018093010,C
3419_2018093010,C
3443_2018093010,C
3488_2018093010,C
3554_2018093010,C
3578_2018093010,I
3728_2018093010,I
3750_2018093010,I
3833_2018093010,C
3920_2018093010,C
3944_2018093010,C
3968_2018093010,IN
4032_2018093010,C
58_2018093011,I
87_2018093011,I
109_2018093011,C
144_2018093011,C
221_2018093011,C
266_2018093011,C
290_2018093011,C
346_2018093011,C
370_2018093011,C
394_2018093011,I
416_2018093011,C
472_2018093011,C
522_2018093011,I
544_2018093011,C
652_2018093011,C
718_2018093011,C
742_2018093011,C
766_2018093011,S
925_2018093011,C
949_2018093011,C
1005_2018093011,C
1029_2018093011,C
1093_2018093011,C
1153_2018093011,C
1262_2018093011,I
1284_2018093011,I
1306_2018093011,I
1362_2018093011,I
1405_2018093011,C
1450_2018093011,C
1474_2018093011,C
1559_2018093011,I
1610_2018093011,I
1696_2018093011,I
1739_2018093011,I
1828_2018093011,C
1852_2018093011,C
1876_2018093011,I
1940_2018093011,I
2113_2018093011,C
2137_2018093011,C
2161_2018093011,C
2185_2018093011,C
2209_2018093011,S
2228_2018093011,C
2295_2018093011,C
2340_2018093011,C
2364_2018093011,I
2499_2018093011,C
2523_2018093011,C
2589_2018093011,C
2613_2018093011,C
2637_2018093011,C
2661_2018093011,I
2683_2018093011,I
2739_2018093011,C
2784_2018093011,I
2863_2018093011,C
2887_2018093011,S
2952_2018093011,I
2974_2018093011,C
3009_2018093011,C
3062_2018093011,C
3086_2018093011,C
3198_2018093011,I
3220_2018093011,C
3364_2018093011,I
3386_2018093011,C
3410_2018093011,C
3434_2018093011,C
3458_2018093011,C
3482_2018093011,I
3504_2018093011,C
3528_2018093011,C
3630_2018093011,C
3692_2018093011,I
3714_2018093011,I
3893_2018093011,C
3933_2018093011,I
3976_2018093011,C
3987_2018093011,I
4022_2018093011,S
93_2018093012,C
117_2018093012,C
173_2018093012,C
245_2018093012,C
302_2018093012,C
326_2018093012,I
348_2018093012,C
448_2018093012,C
514_2018093012,C
604_2018093012,I
663_2018093012,C
748_2018093012,C
772_2018093012,I
812_2018093012,I
834_2018093012,C
890_2018093012,C
940_2018093012,C
964_2018093012,C
988_2018093012,C
1050_2018093012,I
1093_2018093012,I
1156_2018093012,C
1213_2018093012,C
1275_2018093012,I
1297_2018093012,C
1346_2018093012,C
1370_2018093012,C
1431_2018093012,C
1460_2018093012,C
1484_2018093012,I
1506_2018093012,C
1541_2018093012,C
1565_2018093012,C
1589_2018093012,I
1611_2018093012,I
1688_2018093012,C
1712_2018093012,C
1736_2018093012,I
1758_2018093012,I
1846_2018093012,C
1870_2018093012,I
1892_2018093012,C
1916_2018093012,C
1940_2018093012,C
2047_2018093012,I
2069_2018093012,C
2093_2018093012,S
2112_2018093012,C
2312_2018093012,C
2387_2018093012,C
2411_2018093012,C
2456_2018093012,I
2512_2018093012,I
2555_2018093012,C
2579_2018093012,C
2603_2018093012,C
2627_2018093012,C
2677_2018093012,I
2718_2018093012,C
2763_2018093012,I
2814_2018093012,C
2868_2018093012,I
2890_2018093012,I
2916_2018093012,C
2961_2018093012,I
2990_2018093012,I
3078_2018093012,I
3100_2018093012,I
3173_2018093012,I
3195_2018093012,C
3242_2018093012,C
3298_2018093012,C
3398_2018093012,C
3422_2018093012,S
3441_2018093012,C
3499_2018093012,C
3523_2018093012,I
3549_2018093012,C
3573_2018093012,I
3657_2018093012,C
3716_2018093012,C
3740_2018093012,C
3821_2018093012,C
3854_2018093012,C
3900_2018093012,I
3926_2018093012,I
3997_2018093012,I
4019_2018093012,I
4045_2018093012,IN
4248_2018093012,C
4272_2018093012,S
4291_2018093012,I
4319_2018093012,I
51_2018100100,C
123_2018100100,I
145_2018100100,S
164_2018100100,C
222_2018100100,C
250_2018100100,C
350_2018100100,C
402_2018100100,C
431_2018100100,I
514_2018100100,S
533_2018100100,C
593_2018100100,I
615_2018100100,I
637_2018100100,I
718_2018100100,C
742_2018100100,C
808_2018100100,I
898_2018100100,C
969_2018100100,I
1054_2018100100,C
1078_2018100100,S
1099_2018100100,I
1209_2018100100,C
1233_2018100100,C
1464_2018100100,C
1541_2018100100,I
1563_2018100100,I
1628_2018100100,C
1679_2018100100,C
1712_2018100100,C
1774_2018100100,I
1796_2018100100,I
1824_2018100100,C
1888_2018100100,C
1929_2018100100,C
1970_2018100100,I
1992_2018100100,C
2065_2018100100,I
2087_2018100100,C
2128_2018100100,C
2173_2018100100,C
2218_2018100100,I
2263_2018100100,C
2335_2018100100,I
2398_2018100100,IN
2482_2018100100,C
2506_2018100100,C
2541_2018100100,I
2596_2018100100,I
2708_2018100100,C
2779_2018100100,I
2807_2018100100,I
2925_2018100100,C
2949_2018100100,C
2978_2018100100,I
3062_2018100100,C
3128_2018100100,I
3184_2018100100,C
3208_2018100100,C
3232_2018100100,I
3310_2018100100,C
3334_2018100100,C
3358_2018100100,C
3393_2018100100,C
3417_2018100100,I
3439_2018100100,C
3463_2018100100,C
3597_2018100100,C
3625_2018100100,S
3670_2018100100,C
3698_2018100100,C
3722_2018100100,C
3746_2018100100,I
3827_2018100100,C
3851_2018100100,C
4022_2018100100,S
4058_2018100100,C
4082_2018100100,C
4106_2018100100,C
4135_2018100100,C
4159_2018100100,I
4181_2018100100,I
4203_2018100100,I
4242_2018100100,I
51_2018100400,C
117_2018100400,C
145_2018100400,C
169_2018100400,C
197_2018100400,C
244_2018100400,C
272_2018100400,C
317_2018100400,C
341_2018100400,C
413_2018100400,S
432_2018100400,I
484_2018100400,C
532_2018100400,I
573_2018100400,C
618_2018100400,C
642_2018100400,C
666_2018100400,I
688_2018100400,C
728_2018100400,C
773_2018100400,C
839_2018100400,I
861_2018100400,I
907_2018100400,C
943_2018100400,C
990_2018100400,C
1014_2018100400,C
1167_2018100400,C
1212_2018100400,C
1257_2018100400,C
1292_2018100400,I
1341_2018100400,I
1397_2018100400,I
1419_2018100400,I
1441_2018100400,C
1534_2018100400,C
1608_2018100400,C
1689_2018100400,C
1713_2018100400,C
1817_2018100400,C
1922_2018100400,C
1963_2018100400,C
2055_2018100400,C
2091_2018100400,C
2119_2018100400,C
2153_2018100400,IN
2179_2018100400,C
2203_2018100400,I
2225_2018100400,C
2289_2018100400,C
2438_2018100400,C
2464_2018100400,I
2509_2018100400,I
2550_2018100400,C
2574_2018100400,I
2596_2018100400,I
2708_2018100400,C
2789_2018100400,C
2813_2018100400,C
2837_2018100400,C
2893_2018100400,IN
2944_2018100400,C
2968_2018100400,C
2992_2018100400,C
3029_2018100400,C
3053_2018100400,C
3077_2018100400,C
3133_2018100400,I
3155_2018100400,IN
3245_2018100400,I
3267_2018100400,I
3289_2018100400,C
3366_2018100400,C
3390_2018100400,C
3414_2018100400,C
3442_2018100400,C
3493_2018100400,C
3594_2018100400,C
3618_2018100400,C
3647_2018100400,C
3706_2018100400,I
3728_2018100400,I
3750_2018100400,C
3774_2018100400,I
3796_2018100400,I
3818_2018100400,C
3842_2018100400,C
3866_2018100400,IN
3953_2018100400,C
3977_2018100400,C
4001_2018100400,C
4025_2018100400,C
4049_2018100400,I
4071_2018100400,C
4095_2018100400,I
4117_2018100400,C
4141_2018100400,I
4174_2018100400,I
4221_2018100400,I
4243_2018100400,I
4341_2018100400,I
4381_2018100400,C
4405_2018100400,C
4467_2018100400,C
4508_2018100400,C
4590_2018100400,C
55_2018100700,I
81_2018100700,I
107_2018100700,C
140_2018100700,C
180_2018100700,I
227_2018100700,C
327_2018100700,C
360_2018100700,C
516_2018100700,C
561_2018100700,I
699_2018100700,I
761_2018100700,C
831_2018100700,C
886_2018100700,I
1072_2018100700,C
1142_2018100700,I
1307_2018100700,IN
1392_2018100700,C
1462_2018100700,C
1532_2018100700,I
1558_2018100700,I
1600_2018100700,I
1647_2018100700,C
1799_2018100700,C
1852_2018100700,I
1920_2018100700,S
2268_2018100700,I
2370_2018100700,C
2419_2018100700,C
2447_2018100700,I
2498_2018100700,I
2524_2018100700,I
2550_2018100700,I
2601_2018100700,C
2755_2018100700,C
2783_2018100700,S
2836_2018100700,I
2887_2018100700,C
2915_2018100700,C
2997_2018100700,I
3019_2018100700,C
3118_2018100700,I
3144_2018100700,C
3189_2018100700,I
3295_2018100700,C
3344_2018100700,IN
3491_2018100700,S
3603_2018100700,C
3728_2018100700,C
79_2018100701,C
129_2018100701,I
151_2018100701,I
295_2018100701,I
363_2018100701,C
387_2018100701,I
453_2018100701,C
511_2018100701,C
633_2018100701,C
678_2018100701,C
734_2018100701,C
758_2018100701,I
780_2018100701,C
804_2018100701,S
861_2018100701,C
902_2018100701,I
1082_2018100701,I
1104_2018100701,C
1128_2018100701,I
1190_2018100701,C
1231_2018100701,C
1286_2018100701,C
1310_2018100701,C
1468_2018100701,C
1675_2018100701,C
1755_2018100701,C
1790_2018100701,C
1831_2018100701,C
1876_2018100701,C
1900_2018100701,I
1922_2018100701,C
2098_2018100701,I
2201_2018100701,C
2266_2018100701,I
2290_2018100701,C
2333_2018100701,I
2377_2018100701,C
2460_2018100701,I
2482_2018100701,I
2538_2018100701,C
2563_2018100701,I
2671_2018100701,I
2700_2018100701,I
2749_2018100701,I
2832_2018100701,I
2854_2018100701,IN
2880_2018100701,C
2925_2018100701,C
2954_2018100701,IN
3063_2018100701,C
3110_2018100701,C
3134_2018100701,I
3210_2018100701,C
3255_2018100701,C
3284_2018100701,C
3356_2018100701,IN
3403_2018100701,C
3427_2018100701,IN
3474_2018100701,C
3541_2018100701,I
3574_2018100701,C
3598_2018100701,C
3643_2018100701,C
3757_2018100701,C
3819_2018100701,S
3855_2018100701,I
3922_2018100701,C
3963_2018100701,C
3987_2018100701,C
4037_2018100701,C
4088_2018100701,I
4110_2018100701,C
4134_2018100701,I
4156_2018100701,C
4218_2018100701,I
4240_2018100701,I
78_2018100702,C
128_2018100702,C
152_2018100702,C
176_2018100702,I
225_2018100702,I
296_2018100702,C
353_2018100702,C
398_2018100702,C
448_2018100702,C
551_2018100702,IN
598_2018100702,C
643_2018100702,I
665_2018100702,I
742_2018100702,C
787_2018100702,C
811_2018100702,I
967_2018100702,I
1008_2018100702,I
1053_2018100702,C
1077_2018100702,I
1099_2018100702,C
1147_2018100702,C
1171_2018100702,I
1204_2018100702,C
1228_2018100702,C
1294_2018100702,C
1318_2018100702,C
1374_2018100702,C
1419_2018100702,C
1457_2018100702,I
1483_2018100702,C
1655_2018100702,C
1696_2018100702,I
1741_2018100702,C
1765_2018100702,I
1787_2018100702,C
2015_2018100702,C
2039_2018100702,S
2157_2018100702,S
2240_2018100702,C
2285_2018100702,C
2309_2018100702,C
2380_2018100702,S
2475_2018100702,I
2570_2018100702,I
2592_2018100702,C
2616_2018100702,I
2638_2018100702,C
2777_2018100702,C
2861_2018100702,S
2880_2018100702,C
2925_2018100702,IN
3004_2018100702,C
3049_2018100702,I
3124_2018100702,C
3173_2018100702,I
3282_2018100702,C
3306_2018100702,C
3330_2018100702,I
3373_2018100702,I
3429_2018100702,C
3476_2018100702,I
3498_2018100702,S
3580_2018100702,C
3604_2018100702,C
3645_2018100702,I
3719_2018100702,C
3748_2018100702,IN
3939_2018100702,C
3963_2018100702,I
3985_2018100702,I
4007_2018100702,I
72_2018100703,I
115_2018100703,S
219_2018100703,I
241_2018100703,I
303_2018100703,C
327_2018100703,C
351_2018100703,IN
377_2018100703,C
401_2018100703,I
423_2018100703,I
532_2018100703,C
556_2018100703,C
622_2018100703,C
646_2018100703,I
689_2018100703,S
727_2018100703,C
751_2018100703,C
796_2018100703,I
995_2018100703,I
1017_2018100703,C
1062_2018100703,I
1084_2018100703,C
1108_2018100703,C
1200_2018100703,IN
1226_2018100703,C
1250_2018100703,I
1304_2018100703,I
1326_2018100703,C
1412_2018100703,C
1436_2018100703,I
1519_2018100703,C
1583_2018100703,S
1602_2018100703,C
1679_2018100703,I
1701_2018100703,C
1751_2018100703,C
1779_2018100703,C
1820_2018100703,C
1876_2018100703,C
1917_2018100703,C
1958_2018100703,C
1987_2018100703,C
2028_2018100703,I
2050_2018100703,I
2133_2018100703,S
2194_2018100703,C
2229_2018100703,I
2299_2018100703,I
2321_2018100703,C
2345_2018100703,I
2367_2018100703,C
2430_2018100703,C
2498_2018100703,I
2520_2018100703,C
2565_2018100703,I
2608_2018100703,S
2770_2018100703,C
2794_2018100703,C
2818_2018100703,C
2842_2018100703,C
2866_2018100703,C
2911_2018100703,C
2956_2018100703,I
3016_2018100703,S
3105_2018100703,C
3154_2018100703,C
3232_2018100703,I
3254_2018100703,C
3278_2018100703,I
3380_2018100703,I
3402_2018100703,I
3518_2018100703,I
3580_2018100703,C
3640_2018100703,C
3696_2018100703,I
3754_2018100703,C
3778_2018100703,C
3802_2018100703,C
3837_2018100703,C
3899_2018100703,I
3921_2018100703,C
3945_2018100703,I
3967_2018100703,I
4006_2018100703,I
4062_2018100703,C
4086_2018100703,I
4108_2018100703,C
4149_2018100703,C
4173_2018100703,I
4202_2018100703,I
4228_2018100703,I
4347_2018100703,S
4366_2018100703,C
4419_2018100703,C
4464_2018100703,I
4507_2018100703,C
4584_2018100703,I
4623_2018100703,I
4664_2018100703,C
4699_2018100703,C
4723_2018100703,I
4745_2018100703,I
4767_2018100703,I
4789_2018100703,I
4811_2018100703,I
4833_2018100703,I
4943_2018100703,C
60_2018100704,I
108_2018100704,C
201_2018100704,I
512_2018100704,I
545_2018100704,I
692_2018100704,C
716_2018100704,C
745_2018100704,C
790_2018100704,I
812_2018100704,I
875_2018100704,C
1030_2018100704,I
1064_2018100704,S
1131_2018100704,I
1159_2018100704,I
1221_2018100704,C
1334_2018100704,I
1360_2018100704,I
1382_2018100704,I
1424_2018100704,S
1443_2018100704,C
1490_2018100704,C
1525_2018100704,S
1544_2018100704,C
1591_2018100704,C
1615_2018100704,C
1643_2018100704,I
1686_2018100704,C
1736_2018100704,I
1758_2018100704,I
1870_2018100704,C
1934_2018100704,I
1960_2018100704,I
1982_2018100704,C
2046_2018100704,C
2074_2018100704,C
2103_2018100704,S
2132_2018100704,C
2167_2018100704,I
2227_2018100704,C
2349_2018100704,C
2373_2018100704,I
2395_2018100704,C
2419_2018100704,S
2438_2018100704,S
2457_2018100704,C
2481_2018100704,C
2516_2018100704,I
2544_2018100704,C
2568_2018100704,C
2592_2018100704,C
2699_2018100704,I
2721_2018100704,I
2754_2018100704,I
2776_2018100704,C
2831_2018100704,I
2853_2018100704,C
2888_2018100704,C
2940_2018100704,I
2962_2018100704,C
2990_2018100704,I
3012_2018100704,I
3034_2018100704,C
3100_2018100704,C
3156_2018100704,C
3181_2018100704,C
3289_2018100704,C
3437_2018100704,I
3501_2018100704,C
3560_2018100704,C
3584_2018100704,C
3613_2018100704,C
3679_2018100704,C
3703_2018100704,I
3725_2018100704,C
3780_2018100704,C
3831_2018100704,C
3949_2018100704,C
3973_2018100704,C
4023_2018100704,I
4108_2018100704,I
4165_2018100704,I
4245_2018100704,S
4281_2018100704,C
4498_2018100704,I
4520_2018100704,C
4544_2018100704,C
4568_2018100704,C
4592_2018100704,C
102_2018100705,C
126_2018100705,I
169_2018100705,I
271_2018100705,C
323_2018100705,C
347_2018100705,C
371_2018100705,C
395_2018100705,I
417_2018100705,C
449_2018100705,C
581_2018100705,C
605_2018100705,S
624_2018100705,I
646_2018100705,I
724_2018100705,C
748_2018100705,I
791_2018100705,C
815_2018100705,C
860_2018100705,I
899_2018100705,I
921_2018100705,C
950_2018100705,I
972_2018100705,I
1086_2018100705,C
1224_2018100705,I
1246_2018100705,C
1317_2018100705,C
1344_2018100705,I
1366_2018100705,I
1409_2018100705,I
1448_2018100705,C
1493_2018100705,C
1538_2018100705,I
1560_2018100705,IN
1586_2018100705,S
1636_2018100705,C
1660_2018100705,I
1682_2018100705,I
1704_2018100705,S
1774_2018100705,IN
1852_2018100705,C
1881_2018100705,C
1905_2018100705,C
1946_2018100705,I
1968_2018100705,C
2003_2018100705,I
2048_2018100705,C
2089_2018100705,I
2144_2018100705,IN
2224_2018100705,C
2314_2018100705,I
2384_2018100705,I
2434_2018100705,C
2479_2018100705,C
2507_2018100705,I
2577_2018100705,C
2627_2018100705,C
2672_2018100705,C
2749_2018100705,C
2799_2018100705,I
2821_2018100705,I
2902_2018100705,I
2924_2018100705,C
2948_2018100705,C
2972_2018100705,C
2996_2018100705,C
3105_2018100705,C
3155_2018100705,C
3195_2018100705,C
3329_2018100705,C
3353_2018100705,I
3375_2018100705,C
3399_2018100705,I
3421_2018100705,I
3443_2018100705,I
3465_2018100705,C
3489_2018100705,S
3508_2018100705,C
3553_2018100705,IN
3600_2018100705,C
3641_2018100705,IN
3672_2018100705,C
3697_2018100705,I
3719_2018100705,C
3768_2018100705,I
3790_2018100705,S
3809_2018100705,S
3839_2018100705,I
3861_2018100705,I
3883_2018100705,C
3907_2018100705,C
3931_2018100705,C
3955_2018100705,I
4039_2018100705,C
4074_2018100705,C
4109_2018100705,I
4131_2018100705,I
4165_2018100705,I
4187_2018100705,C
4543_2018100705,C
4572_2018100705,C
4596_2018100705,C
4625_2018100705,C
4654_2018100705,C
4683_2018100705,IN
69_2018100706,C
156_2018100706,I
199_2018100706,I
344_2018100706,C
402_2018100706,I
466_2018100706,C
555_2018100706,C
626_2018100706,I
648_2018100706,I
690_2018100706,
748_2018100706,C
772_2018100706,C
917_2018100706,C
1007_2018100706,C
1031_2018100706,I
1084_2018100706,S
1152_2018100706,I
1174_2018100706,C
1225_2018100706,I
1268_2018100706,S
1333_2018100706,I
1355_2018100706,I
1454_2018100706,C
1483_2018100706,I
1505_2018100706,C
1529_2018100706,C
1553_2018100706,C
1585_2018100706,I
1649_2018100706,I
1671_2018100706,I
1863_2018100706,I
1958_2018100706,C
1999_2018100706,C
2050_2018100706,C
2085_2018100706,S
2121_2018100706,C
2145_2018100706,I
2317_2018100706,I
2339_2018100706,IN
2365_2018100706,C
2389_2018100706,I
2411_2018100706,C
2435_2018100706,S
2549_2018100706,C
2573_2018100706,C
2691_2018100706,C
2715_2018100706,I
2758_2018100706,I
2814_2018100706,C
2864_2018100706,C
2904_2018100706,C
2964_2018100706,I
3008_2018100706,C
3055_2018100706,I
3098_2018100706,I
3221_2018100706,S
3295_2018100706,C
3319_2018100706,C
3343_2018100706,C
3367_2018100706,C
3412_2018100706,I
3434_2018100706,C
3458_2018100706,C
3482_2018100706,I
3613_2018100706,C
3664_2018100706,C
3704_2018100706,C
3733_2018100706,C
3757_2018100706,C
3781_2018100706,I
3803_2018100706,C
3827_2018100706,C
4018_2018100706,C
4059_2018100706,C
4088_2018100706,C
4117_2018100706,C
4141_2018100706,C
4165_2018100706,C
4189_2018100706,C
4213_2018100706,IN
80_2018100707,C
125_2018100707,C
324_2018100707,C
348_2018100707,I
370_2018100707,C
436_2018100707,C
481_2018100707,C
539_2018100707,S
612_2018100707,C
636_2018100707,C
660_2018100707,I
761_2018100707,I
783_2018100707,I
809_2018100707,I
867_2018100707,I
889_2018100707,C
999_2018100707,S
1018_2018100707,C
1042_2018100707,I
1089_2018100707,C
1113_2018100707,C
1164_2018100707,I
1186_2018100707,C
1214_2018100707,I
1265_2018100707,C
1310_2018100707,I
1336_2018100707,I
1417_2018100707,C
1452_2018100707,C
1497_2018100707,C
1521_2018100707,S
1540_2018100707,I
1566_2018100707,S
1758_2018100707,I
1780_2018100707,C
1854_2018100707,C
1878_2018100707,C
1902_2018100707,C
1987_2018100707,I
2010_2018100707,IN
2047_2018100707,C
2088_2018100707,C
2112_2018100707,C
2189_2018100707,C
2255_2018100707,C
2279_2018100707,C
2343_2018100707,C
2434_2018100707,C
2481_2018100707,C
2533_2018100707,C
2557_2018100707,I
2613_2018100707,C
2671_2018100707,I
2718_2018100707,I
2771_2018100707,C
2894_2018100707,S
3000_2018100707,C
3041_2018100707,C
3086_2018100707,C
3110_2018100707,C
3186_2018100707,C
3273_2018100707,C
3324_2018100707,C
3348_2018100707,C
3372_2018100707,I
3398_2018100707,I
3447_2018100707,C
3471_2018100707,I
3529_2018100707,C
3553_2018100707,C
3642_2018100707,I
3694_2018100707,I
3724_2018100707,C
3789_2018100707,S
3866_2018100707,C
3890_2018100707,I
3916_2018100707,C
3957_2018100707,I
3983_2018100707,C
4007_2018100707,C
4031_2018100707,C
79_2018100708,C
129_2018100708,I
213_2018100708,S
266_2018100708,C
311_2018100708,C
356_2018100708,S
400_2018100708,C
466_2018100708,C
511_2018100708,I
533_2018100708,C
576_2018100708,C
621_2018100708,C
645_2018100708,C
728_2018100708,I
773_2018100708,C
831_2018100708,C
917_2018100708,C
941_2018100708,C
1046_2018100708,C
1114_2018100708,I
1172_2018100708,I
1215_2018100708,I
1354_2018100708,I
1464_2018100708,C
1515_2018100708,C
1598_2018100708,C
1622_2018100708,C
1787_2018100708,C
1811_2018100708,C
1835_2018100708,C
1859_2018100708,C
1883_2018100708,I
1905_2018100708,C
1929_2018100708,I
1988_2018100708,C
2029_2018100708,I
2142_2018100708,I
2164_2018100708,S
2252_2018100708,C
2300_2018100708,C
2345_2018100708,I
2367_2018100708,C
2423_2018100708,C
2491_2018100708,C
2555_2018100708,C
2600_2018100708,C
2624_2018100708,I
2646_2018100708,C
